target,feature,positive_count,negative_count,positive_mean,negative_mean,positive_median,negative_median,mean_diff,cohen_d,abs_cohen_d,horizon_frames
division_within_3_frames,shape_r_norm_034,127,62072,1.186874981940262,1.194732025255131,1.177528977394104,1.1795293092727661,-0.007857043314869028,-0.06080541464091565,0.06080541464091565,3.0
division_within_3_frames,shape_r_norm_058,127,62072,1.0374962035126574,1.0419983421300505,1.0419120788574219,1.0432775616645813,-0.0045021386173931255,-0.05758189488260501,0.05758189488260501,3.0
division_within_3_frames,shape_r_norm_010,127,62072,0.8819658871241441,0.8868571176127757,0.9139628410339355,0.900081217288971,-0.004891230488631604,-0.05137695983431946,0.05137695983431946,3.0
division_within_3_frames,shape_r_norm_063,127,62072,1.2072776570094852,1.2144497784171726,1.1923348903656006,1.195686936378479,-0.007172121407687415,-0.05030863714143693,0.05030863714143693,3.0
division_within_3_frames,shape_area_ratio,127,62072,1.0000000128308177,0.9999999985549017,1.0,1.0,1.4275916004891087e-08,0.047886127384713546,0.047886127384713546,3.0
division_within_3_frames,shape_r_norm_008,127,62072,0.9590887347544272,0.9554414561075723,0.9670822620391846,0.9662472009658813,0.00364727864685499,0.04372295952531759,0.04372295952531759,3.0
division_within_3_frames,shape_r_norm_030,127,62072,1.190882380553118,1.195446539677911,1.1715642213821411,1.1807393431663513,-0.004564159124793132,-0.03508350391907886,0.03508350391907886,3.0
division_within_3_frames,shape_reconstruction_area_ratio,127,62072,0.9997610449325892,0.9998297729242759,0.9999916679221229,0.9999705652478555,-6.872799168666788e-05,-0.03451972317812019,0.03451972317812019,3.0
division_within_3_frames,shape_contour_centroid_dy,127,62072,7.083208725859511e-07,1.9055110189123567e-08,4.1066547518923463e-07,2.1868282919044997e-08,6.892657623968275e-07,0.03189808329081381,0.03189808329081381,3.0
division_within_3_frames,shape_r_norm_000,127,62072,1.2164054874360093,1.2210420902848689,1.2004338502883911,1.2011608481407166,-0.004636602848859583,-0.031402674563936965,0.031402674563936965,3.0
division_within_3_frames,shape_r_norm_059,127,62072,1.0885225459346621,1.086249345178098,1.0809532403945923,1.0841767191886902,0.002273200756564231,0.02757830346466263,0.02757830346466263,3.0
division_within_3_frames,shape_r_norm_009,127,62072,0.9210972490273123,0.918762026310499,0.9376266598701477,0.9315747022628784,0.002335222716813301,0.026081051107192194,0.026081051107192194,3.0
division_within_3_frames,shape_r_norm_060,127,62072,1.1269442579877658,1.1287627390289723,1.1134119033813477,1.1232209205627441,-0.001818481041206521,-0.019338444921310687,0.019338444921310687,3.0
