LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(µm),(µm),(µm),(µm),(radians),,(µm^2),(µm),,,
ID7024,7024,13,2870.0,5.057053534034956,115.42986876108344,0.0,162.0,162,9.042417002971932,1,,2788.3845885634587,3019.0,1104.0,3889.0,7997087.0,644.1201657000536,0.36997882837252355,2.338184571696668,-2.3559555645993235,0.2646270521161402,12.246603578751632,9.7690788519011,-1.4499765382084788,1.2536088370674168,256.87328230963266,65.92078652903133,0.7428207694466118,0.9898380985187735,4.113039808574528
ID8562,8562,13,2734.0,22.09045660541382,111.97372614670728,0.0,235.0,235,8.829062331627064,1,,4539.036157779401,4874.0,1895.0,6031.0,1.2427881E7,996.2599309362868,0.44641011520634144,2.8123123293945858,0.01760858864853006,0.00865496614812772,10.862423910776332,7.311137273731624,-0.2524646959935819,1.4857365556251036,244.89450387584444,58.60396985455501,0.8960553349677041,0.9909567733767408,3.7448766476647473
ID7284,7284,13,3758.0,7.370046125338681,113.89614424631456,0.0,177.0,177,10.353938021657651,1,,2755.0878683302362,2901.0,1298.0,3709.0,1.0378416E7,496.06892688604796,0.3714748561311028,3.008603795890941,-2.4718259141332726,0.2457764745095295,13.030264122207969,10.879736051747098,-0.47905923406606854,1.1976636253152053,336.79140111416086,72.34675551881138,0.8085981434574177,0.9680113052415213,3.942199169225348
ID7803,7803,13,4321.0,7.422934656565713,108.46600468090006,0.0,206.0,206,11.092945548989414,1,,3370.445395650162,3577.0,1419.0,4502.0,1.4567065E7,666.488941258967,0.4086004359855177,2.933832739452203,-1.2228345656226727,0.04496796830040008,13.345328445006755,10.5666219012404,1.5296958240525276,1.2629701876093595,386.58378609640033,76.88317005852575,0.8218469263901818,0.9771777200316345,3.9102944754923685
ID8060,8060,13,2515.0,9.561819910900752,100.51012134973259,0.0,218.0,218,8.464606886031904,1,,3730.6065899166338,3971.0,1581.0,4961.0,9397398.0,697.2204166720787,0.2881423555636562,2.393770961558155,-0.5199709623993543,0.09378322015848588,11.894823701903912,6.477408787281989,3.1133332632990607,1.8363552606497056,225.09376191253008,59.04205370453924,0.8114287896966157,0.9651207359141435,3.9353170371487827
ID8062,8062,13,2578.0,12.660211548984268,112.72066322578432,0.0,218.0,218,8.557383921752182,1,,3781.5306915306915,3924.0,1778.0,5144.0,9733660.0,651.7668947898055,0.32673693904700357,2.85771387116557,-0.024367638763217014,0.007297401250478853,10.713098546854056,6.920667489729886,0.06029054370853881,1.5479863124116355,230.05512163697222,57.82033999735411,0.8647299241521349,0.9785171102661596,3.8121035402858725
ID8577,8577,13,2783.0,18.27909081405354,97.88143336968622,0.0,236.0,236,8.90447777306102,1,,4226.453859964094,4574.0,1579.0,5930.0,1.1770674E7,1007.344211651353,0.46690616050757583,2.670886938657066,-0.00606754920639165,-0.03760873111332475,11.210405362586881,7.206340351502868,2.8468831293192274,1.5556308494711846,249.09601571456122,59.5124991840215,0.8838127613272272,0.9827190971609943,3.770724458664915
ID7557,7557,13,3715.0,6.34869607714603,112.72358001031044,0.0,186.0,186,10.276007383944698,1,,2922.157369981137,3116.0,1367.0,3909.0,1.0844126E7,582.9728722995413,0.376304031082395,2.7410044405378016,-2.3692592172680493,-0.05564975450963536,12.78651739265742,11.145025078107306,-1.331417197252893,1.1472847573734557,331.7406475208098,73.1282570507241,0.7795394655816522,0.9764504670438098,4.015003040527529
ID7303,7303,13,2432.0,6.80593755511552,112.31406625959947,0.0,168.0,168,8.319655721165232,1,,2520.9645944833264,2681.0,1239.0,3436.0,6123423.0,545.7176082660643,0.2681275452256518,1.9534723612825913,-0.7122422382071522,-0.11801153229204482,10.630324713824827,7.2211229059251085,0.8312191989310644,1.4721151893291256,217.4505861208218,56.82869811569367,0.8461259851397794,0.9784794851166533,3.8537844110409685
ID8584,8584,13,2949.0,26.215041733499348,110.60965925331996,0.0,236.0,236,9.15733281284034,1,,4416.5270132517835,4800.0,1445.0,6183.0,1.2997839E7,1138.476578435996,0.44446539150431147,2.387358254817397,-0.00264241860193201,0.0015648054127553287,10.618848948918183,7.911269218622918,-0.09043303934144996,1.3422434069013471,263.44373167443456,60.491295980520434,0.9047153428223748,0.9847953216374269,3.726910420866117
ID7050,7050,13,3693.0,6.250031371695908,114.66951825590745,0.0,166.0,166,10.245502369608431,1,,2511.988033723144,2721.0,970.0,3525.0,9236580.0,655.5673761953332,0.3493067608394352,1.9839308185670836,-2.899787904825591,0.18061653020597732,12.964605100955698,11.727029620610798,-1.4056628427042137,1.1055318798009859,329.7739824048147,72.56852712657144,0.7869182830831318,0.9892732636095467,3.9961346570631036
ID7306,7306,13,2721.0,9.158652953063806,110.2646840617975,0.0,181.0,181,8.793539259395041,1,,2708.715545755237,2879.0,1302.0,3623.0,7370415.0,505.4794280129208,0.3036029886054112,2.4960346240515663,-0.009565278076876908,-0.04324194713811964,11.239996385976227,6.97871022980629,0.7592959797470891,1.610612278751717,242.92783875984932,60.67435087097278,0.8292335655353441,0.9560246262093227,3.8928394745439032
ID8333,8333,13,2800.0,11.75361275477434,100.60384557038125,0.0,226.0,226,8.926021861173627,1,,3868.0425151839945,4112.0,1301.0,5546.0,1.0826651E7,911.6434424929631,0.36554475034942746,2.27159464647729,-0.08517677433935321,0.042506931243552336,11.567881773463316,7.107334325897704,-0.0619678957744969,1.6275978085500031,250.30283294483087,61.07248402749282,0.8433045816230843,0.9707054948864621,3.8602257383635523
ID7310,7310,13,1252.0,3.9252885723729505,119.84506356733453,0.0,181.0,181,5.967526516551479,1,,2903.8935148118494,2989.0,1659.0,3874.0,3626963.0,512.8383333173983,0.1755211175244556,1.6909436781201317,-2.3858440951231827,-0.9145572288504571,9.320102242595459,5.919173818289531,0.6602914924955992,1.5745613372253862,111.87642693944852,42.62062716253647,0.7739426487895606,0.9834970530451868,4.029494267462667
ID7824,7824,13,3759.0,6.377518279416541,109.20969540053478,0.0,205.0,205,10.347065177872341,1,,3642.125332623736,3744.0,1206.0,4855.0,1.3687107E7,587.2315590159161,0.43992567157128265,3.7897863396175486,-1.4196407430686837,0.10254856766699671,13.092403345273032,9.702503356676283,1.6372092205346511,1.3493840572870466,336.3444317696165,75.81767658153478,0.7352806947484901,0.9571355889086748,4.134074990420664
ID8337,8337,13,2914.0,15.336502151355404,113.68516023622087,0.0,226.0,226,9.088714229562632,1,,3948.939007580979,4172.0,1348.0,5782.0,1.1459821E7,878.3922357086869,0.4127871810628197,2.6270684554804395,-0.06518505910202549,0.008761493518710205,11.19829396215053,7.413506859054228,0.07723547448015518,1.5105258786499784,259.5104014424442,61.53734851564083,0.8611663949521082,0.9764547595021862,3.819982690042537
ID8083,8083,13,2442.0,9.638078737388666,99.23062310200412,0.0,213.0,213,8.344415385523845,1,,3556.5419222903884,3772.0,1551.0,4815.0,8695745.0,769.79402014466,0.269090760205219,1.9592483885124543,-0.2626384031901018,0.016904006663331382,11.731388244377595,6.247049840580051,0.15184920922171785,1.8779085398313888,218.74679722000045,59.66455946106112,0.7721802515957857,0.947531461761859,4.034090035030437
ID8084,8084,13,2649.0,9.16026334084276,111.0163041353114,0.0,213.0,213,8.689373726759346,1,,3463.562052055828,3587.0,1414.0,4803.0,9181903.0,686.1479488797315,0.20802207433699374,1.738480210601438,-0.5790759776508515,-0.12505379991389384,11.73948567089427,6.921350307059901,0.25476958926170384,1.696126499899851,237.20663114968173,60.39095304059886,0.8173214992393119,0.979331980070124,3.9211049860936895
ID7577,7577,13,2454.0,6.920441541426314,108.87610893204399,0.0,191.0,191,8.340151721975586,1,,3092.2824302134645,3270.0,1608.0,4017.0,7532800.0,541.9371746884004,0.27667416473459333,2.473140236659962,-0.981137279032541,-0.24179688066303195,10.803643481265436,7.465021545477896,0.6202229795351388,1.4472354052092435,218.52331254772832,56.77834439285889,0.8518089322001287,0.985685483870968,3.840907401376399
ID7067,7067,13,2250.0,7.3452112594096235,111.5639211331968,0.0,167.0,167,8.000588419558884,1,,2777.4195555555557,2939.0,1461.0,3707.0,6249194.0,461.4634182809514,0.2993005516789022,2.7728865448097175,-0.2819738937599273,-0.12715251043484527,10.108625185194096,6.638183696394636,0.6982132354769874,1.5227998572387118,201.09150811049886,54.776750554126274,0.8421919073176867,0.9788946910356825,3.8627748938665896
ID7073,7073,13,2502.0,6.822980191325552,112.14123152661908,0.0,169.0,169,8.447781970001333,1,,2433.8543495610534,2590.0,1111.0,3338.0,6099239.0,595.3178650218786,0.26001065045896504,1.6873010885535413,-0.7667454941909471,-0.14439178731656654,10.705573918586444,7.437827729131833,0.8060232863061852,1.4393414728679166,224.1998232234413,57.554818582668126,0.8505145570190037,0.9749271137026235,3.8438289769589153
ID7845,7845,13,4286.0,7.397298808359925,108.21274858734893,0.0,207.0,207,11.04474446259045,1,,3407.5218406914273,3598.0,1310.0,4493.0,1.4587601E7,624.8421427205495,0.4124196072489554,3.1847393743953782,-1.6480846239412599,-0.003571695165923293,13.050116488827024,11.44144062077003,1.6272590049631437,1.1406008143010167,383.2315160123177,76.46118172618685,0.8237379402878023,0.9779856279228923,3.905803563113753
ID8104,8104,13,2440.0,9.249832767414546,100.99016566225507,0.0,217.0,217,8.341857448902505,1,,3842.558101472995,4023.0,1353.0,5340.0,9391212.0,725.6861945971519,0.2884815837158186,2.3710540573037133,-0.5438250558931396,0.13028624458060645,11.572844295338314,6.457873616626633,0.020826230579742422,1.792051839717415,218.6127064166371,58.36942984057574,0.8063328673567614,0.9660280466126799,3.9477328059600234
ID8360,8360,13,2768.0,12.701319852140992,100.90395828342908,0.0,227.0,227,8.858823752178235,1,,3939.5403343023254,4160.0,1486.0,5656.0,1.0841615E7,824.6187935521192,0.403853122662493,2.7486794242170314,-0.08337322043894806,-0.045800085241938585,11.357055316129621,7.000990142296344,-0.1122805529135217,1.6222070143359002,246.5482904506585,60.47191585069169,0.8472360046732177,0.970614112264649,3.851259035574306
ID8617,8617,13,9517.0,17.717547825679528,108.56273955815963,0.0,238.0,238,16.45963548372643,1,,3328.055637203443,2516.0,829.0,10622.0,3.1703058E7,2285.8215550368545,0.44305226453281393,0.8940280603519678,0.04209460127555106,-0.04569846403507775,18.239737466864085,14.882436076416031,1.360469114014902,1.2255881613204653,851.1190258813339,110.02186916979468,0.8835723665186213,0.9851518443789125,3.7712373770016767
ID8106,8106,13,2543.0,11.64659779144315,113.15446737054258,0.0,217.0,217,8.514046677466427,1,,3805.639183352964,3948.0,1701.0,5303.0,9692963.0,713.0137649375201,0.2993399576236601,2.459243828483358,-0.09115964797159164,0.06420796859699725,10.77879246776495,6.82224569718585,0.15427233067701196,1.5799478567902003,227.7308810453417,58.16739478392631,0.8458095111381344,0.9818847562150702,3.8545053230747603
ID8364,8364,13,2847.0,16.193400502268304,113.82690786636066,0.0,227.0,227,8.996672253713397,1,,4085.4685413005272,4274.0,1328.0,5909.0,1.1623158E7,891.895025853892,0.438815860761469,2.794056760541156,-0.003326363758621348,-0.018014972450253578,11.153964945825763,7.3393039474791735,-0.023506947382756396,1.5197578715426834,254.28086011127547,60.04116948869009,0.8863908208621702,0.9857910240859468,3.7652369069644047
ID7342,7342,13,2616.0,9.007993820273448,112.20295206956105,0.0,175.0,175,8.630228124605447,1,,2684.5363149847094,2814.0,1328.0,3599.0,7022747.0,498.9757633868084,0.29635757289275233,2.4598637240958507,-0.05628347988576639,-0.04750547263403729,11.019572228909322,6.737336810194167,0.64284242060122,1.6355976462740835,233.98845186896247,59.55720463018071,0.8289640121456949,0.9737723214285714,3.893472338439066
ID7598,7598,13,2725.0,6.816417063062821,107.83033402753658,0.0,194.0,194,8.798391760045448,1,,3090.9219440353463,3283.0,1443.0,3951.0,8394944.0,567.7831075831431,0.2753795752620832,2.3508657793111096,-1.6412705767218616,-0.3463400805113182,11.294508004507943,8.379561878034645,0.5148260588105618,1.3478637867827254,243.19602036657594,60.60302166458572,0.8321043084674529,0.9743911174785104,3.886118564297898
ID8121,8121,13,2608.0,9.538697309803785,100.54637448782422,0.0,219.0,219,8.61702952674688,1,,3732.3692072003064,3944.0,1460.0,5009.0,9745216.0,694.8002397900849,0.29665012970254523,2.457968814638849,-0.624763314055013,0.02880773458824604,11.904466826469898,6.691549563539016,3.0980579974277074,1.7790299112981363,233.2733009176915,60.1808600457035,0.8093905303656875,0.9663025365673019,3.9402690058495637
ID7866,7866,13,5056.0,8.251276831281967,108.30137285046285,0.0,209.0,209,12.00458685706834,1,,3207.1244075829386,3448.0,968.0,4691.0,1.6240878E7,848.7461905163984,0.4017550826946867,2.165993778996073,-1.8599628514767985,0.0368072852909083,13.947347530043668,12.712715195998465,-1.4011346196259624,1.0971179102977013,452.735249088963,82.24893832018803,0.8409953058129337,0.9832071442438363,3.8655219717777425
ID8126,8126,13,2650.0,13.308285141076148,112.88706416611248,0.0,219.0,219,8.67544515683624,1,,3797.371406959153,3964.0,1477.0,5090.0,1.004025E7,694.610072603273,0.3603359942904277,2.896232693353722,-0.026454443706726057,-0.012065215011248727,10.91875346297852,6.884305737688916,0.023894505858690573,1.5860355247156677,236.4467832639563,59.3489118776444,0.8435634461306444,0.978904515173945,3.8596333987398106
ID7106,7106,13,2049.0,6.40993722354897,111.46232586071345,0.0,170.0,170,7.631991039761698,1,,2919.8522504892367,3024.0,1137.0,3925.0,5968178.0,487.6763565842022,0.31889308837795016,2.895307431568769,-0.5228373833121764,-0.20849932151968342,10.064584599398886,6.312442523895142,0.8083475048956715,1.5944041567587146,182.98924965645313,52.28267410269691,0.8412398856315058,0.9813039309683601,3.864960005205228
ID7618,7618,13,2296.0,7.96391361475447,106.77371590168677,0.0,196.0,196,8.079335395548743,1,,3316.0493234395462,3409.0,1192.0,4650.0,7597069.0,560.2356901969891,0.3132091661169417,2.823454300703159,-0.2837301888069577,-0.15703300520929944,10.584546933206893,6.396292199102234,0.6766505039743366,1.6547941531958954,205.06953527694355,56.57377991024538,0.8051570835587424,0.9695688926458157,3.9506142231536723
ID7619,7619,13,1496.0,4.714809394271753,118.20187907360888,0.0,196.0,196,6.533179039094659,1,,3439.0173564753004,3476.0,1332.0,4652.0,5151648.0,480.635325721922,0.21610604145710563,2.542986988865448,-3.1767361632022064,-1.1316658378589748,11.03005339188238,6.213926520023124,0.5212177523633222,1.77505372107962,134.09080336330229,46.84348368315406,0.7679102876037577,0.9771986970684043,4.045290262669302
ID8387,8387,13,3211.0,12.68181752579002,101.76598417746244,0.0,228.0,228,9.557961297254334,1,,3531.159438377535,3838.0,1103.0,5287.0,1.1317366E7,980.2467315216418,0.34442282769023197,1.8457291447507318,-0.11437496318160391,0.033170610050741095,12.69740259789887,7.336581521744283,2.8868815992551466,1.7306974045427146,286.9990161319213,65.83200484121346,0.8321777683734842,0.9639693739678724,3.885947038323707
ID7364,7364,13,3867.0,7.102488542641297,113.32938957951885,0.0,183.0,183,10.485701476166785,1,,2882.593774319066,3038.0,1355.0,3835.0,1.1112399E7,543.7284366583906,0.3769613745992534,2.9027289715691196,-2.395876775812331,0.22212724618273744,12.658003350943437,11.28712692773778,-0.7479322381772353,1.1214548602121917,345.4179094638666,73.7580718718109,0.7978763734913393,0.9702448210922785,3.9685981855603005
ID7877,7877,13,4729.0,8.171482187398391,107.9807130426937,0.0,210.0,210,11.60198912089801,1,,3397.6028758722773,3583.0,1233.0,4702.0,1.6067264E7,701.414108292329,0.4105968354945988,2.819946096791795,-1.3302641029700397,-0.036912372709870536,13.512320155091212,11.412405142718303,1.5464897983234478,1.1840028448089894,422.8776968734009,80.46770869320737,0.8206942193891843,0.9739551163269504,3.9130396161885805
ID8391,8391,13,3746.0,18.617240482635545,114.99443672336598,0.0,228.0,228,10.332617325568597,1,,3367.025579536371,3693.0,856.0,5336.0,1.2636447E7,1232.3457628859164,0.38241133854835835,1.5116014807335256,0.03299656572090714,0.03736480189183342,12.579275083965973,8.525561584046708,3.0899480834281343,1.475477592878421,335.40579614607344,70.40895001078302,0.8502070300979011,0.9802743305029391,3.8445240864886547
ID8649,8649,13,6136.0,20.798453880701913,109.13342858966392,0.0,237.0,237,13.214152050280711,1,,4433.570404172099,3640.0,953.0,12017.0,2.7204388E7,2743.5383990904284,0.6362667449096343,1.2567754339647104,0.03734914870312092,-0.07460381271244391,13.804196065451844,12.778304335806466,1.599021172449151,1.080283870432691,548.5654765592694,86.86483474639188,0.9135879036913739,0.9869722557297947,3.708768807414352
ID8140,8140,13,2532.0,10.924633775646145,101.45772001236504,0.0,220.0,220,8.49648243849059,1,,3896.7870078740157,4122.0,1581.0,5316.0,9897839.0,774.2488976819678,0.3493783287660418,2.6062633721305897,0.005194559900358719,0.05328756331521717,11.18541166411952,6.604056741698901,0.040083275701086496,1.6937182858368447,226.79224542179855,58.31180932819739,0.8381563326182829,0.9729626078619367,3.8720630165436303
ID8147,8147,13,2569.0,14.060282083197496,113.68312027413427,0.0,220.0,220,8.54657021235515,1,,3951.6973120373978,4137.0,1699.0,5456.0,1.0144007E7,760.5652981845755,0.3955299021934007,2.9452172553290294,-0.012087396725683767,-0.013953310628689963,10.645352786955181,6.888607192846915,0.05313616844960069,1.5453563382172881,229.47406148906464,57.98557589313626,0.85763701539289,0.9758601026420832,3.8278346871393967
ID7126,7126,13,2616.0,7.494543011116221,111.54985729171793,0.0,171.0,171,8.62940380365943,1,,2506.849388379205,2652.0,1212.0,3456.0,6557918.0,518.6574714766532,0.26773028388325804,2.041494588256899,-0.5699418829279642,-0.08700061242376612,10.926205166766396,7.403265134981262,0.7271569801627245,1.475863010111423,233.94375493450798,59.13703856989764,0.8406247558620404,0.9719591457753015,3.86637384483612
ID7383,7383,13,3445.0,6.027973956661446,112.39369346470068,0.0,187.0,187,9.904466055280144,1,,3160.805926786752,3350.0,1341.0,4146.0,1.0879494E7,559.9503720586167,0.3994040393503248,3.2221638338271408,-2.004044064142592,0.15827829664216683,12.446049474504122,10.42206271919375,-1.4034280130977879,1.1942021277211183,308.18536306332317,71.89417532013631,0.7492632982806146,0.9663629992992292,4.095318678158649
ID7639,7639,13,3587.0,6.1417793223055,110.95327496298312,0.0,195.0,195,10.105682737047552,1,,3185.849762636135,3357.0,1536.0,4181.0,1.1408528E7,549.3316551652242,0.3959194061453986,3.289781892793865,-2.1750729622025107,0.03496501382709438,12.91265170378015,10.476521407129521,-1.3217028652922505,1.232532364701969,320.83459551392787,73.86814124213014,0.7388847687475038,0.9592409461445945,4.123980232632959
ID8416,8416,13,2724.0,12.62557600571794,102.1083884004889,0.0,231.0,231,8.793539259395041,1,,4249.3533529845245,4409.0,1549.0,6192.0,1.1532745E7,898.338065437321,0.4271295325280052,2.8314522780115294,-0.1304656245867186,0.04881969185482541,11.413453246572509,6.907113442758358,2.836041008704999,1.65242012327722,242.92783875984927,60.070727304301414,0.8459824820130756,0.9738398136534665,3.8541112538975835
ID6882,6882,13,1651.0,3.601518627487906,117.57062206603071,0.0,158.0,158,6.853094094543816,1,,3020.103406326034,3075.0,1192.0,4670.0,4965050.0,888.5497215584697,0.37049945630448705,1.8377176274954692,-1.339958855635027,0.15856400765108705,9.726800563552427,6.719290309174828,1.6282751494551653,1.4475934385914249,147.54458063408688,50.69488701113798,0.7214476240519683,0.9836114421930868,4.173520280946674
ID7397,7397,13,3841.0,6.727478085293444,113.40896501567939,0.0,184.0,184,10.456488606323406,1,,2854.2893982808023,3035.0,1381.0,3887.0,1.0957617E7,610.3560612380056,0.37230795535060335,2.5374381989772363,-2.5459135333556673,-0.0049286765524001255,12.385997458496432,11.910794944468439,-1.3992382724836443,1.0398967924679692,343.49594128232593,73.3173712561123,0.8030039902938404,0.9756252380347846,3.9559070652826445
ID8423,8423,13,2821.0,19.447177481713865,113.7936066729672,0.0,231.0,231,8.957843786922595,1,,4346.40227030862,4522.0,1568.0,6055.0,1.2252508E7,884.824774011536,0.45621869631412176,3.077861811738347,-0.03216803369288866,-0.022961808446043883,11.131263301836622,7.303889332612929,-0.1504057006931392,1.524018614593996,252.09071032300835,60.033619636270714,0.8789772759191117,0.9851528384279479,3.7810821071582783
ID7146,7146,13,2759.0,8.44607056938223,111.46460765911145,0.0,174.0,174,8.868454656003195,1,,2549.6682361463236,2682.0,1229.0,3414.0,7039634.0,488.69938008530795,0.2788584127779489,2.275271188367528,-0.2651632098918507,-0.10728841646225232,11.539227965241668,7.041625282406886,0.6951325765636122,1.638716560801921,247.08465366411167,61.94301378334946,0.8092281333295962,0.9679565750306429,3.940664355369319
ID7660,7660,13,4019.0,6.894674423623741,111.6623807982607,0.0,197.0,197,10.697270232389066,1,,3084.8840219014437,3326.0,1296.0,4143.0,1.2395064E7,662.2310079421394,0.3874280829070589,2.6015965109838715,-2.429425439521957,0.043304333402013374,13.01069304988954,11.691881670798104,-1.2084938844110398,1.1127971883589387,359.49744381701345,74.01010018975197,0.824752587007735,0.9861451692005887,3.903400278508099
ID8684,8684,13,2793.0,12.222607794983084,101.99071148494032,0.0,229.0,229,8.89968311538248,1,,3900.448040273283,4117.0,1441.0,5585.0,1.0847146E7,825.0945072840417,0.394209048238201,2.673249461122074,-0.10869591457660972,0.04999243416435758,11.46035092045245,7.012439238651809,2.7875942266930007,1.6342888017174155,248.8278341078347,60.749507865863094,0.8472728600173268,0.9715532286212919,3.851175272109612
ID8428,8428,13,2881.0,11.929345386109699,101.31335602579166,0.0,230.0,230,9.07696613439039,1,,4008.4004837595025,4172.0,1410.0,6007.0,1.1600311E7,852.2894453156018,0.4057825939060382,2.7151213428845193,-0.060190041629149066,0.06296340093604871,11.538670572990837,7.239565587931309,2.7738092333652915,1.59383466215519,258.839947425628,61.555713001610236,0.8584291065346155,0.9792018938112955,3.8260682665525994
ID8688,8688,13,8608.0,17.073070347968606,108.14252156024183,0.0,239.0,239,15.64783895645722,1,,3608.3613855631756,2708.0,877.0,11377.0,3.1042733E7,2467.419722811743,0.5157486158698237,0.9951943029884598,-0.04044152735349897,0.07345171041618849,17.53526765987884,14.058863332026208,1.2646505974064361,1.2472749215744459,769.2342419608108,110.35507267841527,0.7937502409181992,0.9629049404129136,3.9788997490369016
ID8434,8434,13,2899.0,19.638535108627504,113.16791776177458,0.0,230.0,230,9.066772138711967,1,,4225.388581314879,4470.0,1425.0,6013.0,1.2211373E7,881.6536734675335,0.45387440083499486,2.992315812006822,-0.026055479804672897,0.03865662308662701,11.211595312593316,7.355639142663652,3.0610953422913942,1.5242176913715932,258.25888727772025,60.82596799835101,0.8771766880464663,0.9863434619324005,3.7849608470202454
ID7923,7923,13,5787.0,9.405048902196077,105.88898442576777,0.0,212.0,212,12.834551745396647,1,,3153.0285269709543,3348.0,1205.0,4563.0,1.8237117E7,796.7170741201317,0.4071536761005489,2.290185190409573,-1.4972372467233532,0.11473966066692168,14.630242459473354,12.880564166450764,1.2944445543422378,1.1358386379984715,517.5011071134379,88.6928310014177,0.826692718497397,0.9769639692852926,3.898817222370779
ID7412,7412,13,2379.0,8.865140234540409,109.7892251926987,0.0,182.0,182,8.21814024805373,1,,2971.0358649789027,3162.0,1360.0,4003.0,7041355.0,577.5803109507126,0.3417236850292196,2.620218475470421,-0.17735537948562394,-0.05627708879339987,10.714007611797719,6.5666392922713195,0.8273919240554867,1.6315815647751037,212.1763478551986,58.11437380094937,0.7894774118765201,0.9671964140179297,3.9896525689813096
ID8180,8180,13,2549.0,10.137749913942914,101.98808933671822,0.0,221.0,221,8.5215631260437,1,,3953.6063454759105,4171.0,1286.0,5672.0,1.0093557E7,807.8748868655699,0.3314066933319085,2.4362948782867235,-0.06527682713525888,0.05234434563261586,11.0333134010705,6.685394731744403,0.02221579777686679,1.6503608004895778,228.13315345543162,59.10774346960099,0.820558423556162,0.9688686408504174,3.9133633911181542
ID8693,8693,13,2904.0,18.848052006571177,114.23242428764706,0.0,229.0,229,9.087931495699962,1,,4072.2581755593806,4282.0,1608.0,5618.0,1.182991E7,865.0409488007157,0.4310486547758947,2.8359627851469384,-0.03978334755714163,-0.003365548313264055,11.122061577328559,7.459508577107789,-0.07573767070067611,1.490991190956016,259.46570450799,60.86558389689809,0.8801288169679692,0.9822335025380716,3.7786077555085122
ID8183,8183,13,2633.0,13.555801302173696,114.44304737321183,0.0,221.0,221,8.654921245528435,1,,3948.0064589665653,4137.0,1514.0,5424.0,1.0391153E7,786.4186958730196,0.3786087204287627,2.757424385679625,0.019086175570007632,-0.037425428470905436,10.846269127496424,7.04102211300973,0.06263769126504282,1.5404395772959896,235.32935990259546,58.40044859148098,0.8670689043165034,0.9764465875370918,3.8069583575763755
ID7417,7417,13,1299.0,3.5767086457609287,119.438406074671,0.0,182.0,182,6.078548797281046,1,,3063.5882806476484,3159.0,1533.0,3943.0,3973474.0,458.56591080662446,0.22197731367932347,2.427191690503066,-2.438119129598268,-1.504589387676229,10.587399941488172,5.625126400161948,0.9082407281219025,1.8821621397135824,116.07793877816539,45.247362400657295,0.7124805542890706,0.9737532808398952,4.199701507846748
ID7166,7166,13,2490.0,8.854583690427024,111.790187692719,0.0,176.0,176,8.415721960720857,1,,2791.705220883534,2970.0,1410.0,3655.0,6951346.0,478.46186176829724,0.3109340720593386,2.76783178199185,0.1450922954642957,-0.005631443268790074,10.96422692229691,6.5227097875187265,0.7098994052531805,1.6809312815475976,222.50133971417287,58.1596306205334,0.8266072595815305,0.9698032339762321,3.8990187570644785
ID7679,7679,13,2669.0,7.124091768008597,105.773238249802,0.0,200.0,200,8.718796069617525,1,,3032.7079745413703,3221.0,1291.0,4294.0,8100363.0,724.7115774530134,0.26255555175163664,1.7404682273385497,-1.7568297010430651,-0.39914684455323773,11.669413550652333,7.948423486854231,0.4418812335223501,1.4681418988246144,238.81572079004138,60.295645881672016,0.825469198979125,0.9714545454545457,3.901705587342155
ID7168,7168,14,2982.0,86.32836467398806,111.54747175894121,0.0,176.0,176,9.22775403724803,1,,5484.370605959156,5845.0,1577.0,7992.0,1.6381815E7,1331.5430189693889,0.6578665796969605,3.268811187519229,0.05083769167951125,0.039273089090125564,10.997895950532488,7.950892045070038,-0.08009084927141873,1.3832279306762503,267.5111527097882,60.7164487393291,0.9118828179534364,0.9918793503480283,3.712234612069996
